Project-Title,Instructables-link,Creator,Subcategory,Favorites,Views
beef stew recipe,/id/beef-stew-recipe/,jessyratfink,Soups & Stews,415,22000
Copycat Choco Taco,/id/Choco-Taco-Hacked/,kelleymarie,Dessert,332,14000
Your Step-by-step Guide to Creating Bacon-based Works of Art,/id/Your-Step-by-step-Guide-to-Creating-Bacon-based-Wo/,Alexander Ross,Bacon,42,10000
Bacon Hot Cocoa!,/id/Bacon-Hot-Cocoa/,JennyMartin84,Bacon,112,2200
Taste the Rainbow,/id/Taste-the-Rainbow/,Penolopy Bulnick,Dessert,224,14000
Hard Boiled Eggs With Bacon INSIDE,/id/Hard-Boiled-Eggs-With-Bacon-INSIDE/,JoeGadget,Bacon,327,116000
upside down fruit cake in a sandwich maker,/id/upside-down-fruit-cake-in-a-sandwich-maker/,sabu.dawdy,Cake,51,2300
Frozen Yogurt Fruit Bites,/id/Frozen-Yogurt-Fruit-Bites/,kelleymarie,Snacks & Appetizers,266,11000
Chinese honey & sesame seed chicken,/id/Chinese-honey-sesame-seed-chicken/,FJYE,Main Course,792,7800
Healthy Flax & Egg Waffle Breakfast,/id/Healthy-Flax-Egg-Waffle-Breakfast/,smirnoff04,Breakfast,46,2000
Eggs Benedict Casserole,/id/Eggs-Benedict-Casserole/,bobcatsteph3,Breakfast,275,7200
Raw Food Recipes,/id/raw-food-recipes/,jessyratfink,Vegetarian & Vegan,172,7100
Bacon Cinnamon Rolls,/id/bacon-cinnamon-rolls-2/,mikeasaurus,Bacon,495,9400
Chocolate Bowls,/id/Chocolate-Bowls-1/,Density,Dessert,164,4600
Chocolate Chip Cookie Marries Oreo Dough,/id/Chocolate-Chip-Cookie-Marries-Oreo-Dough/,sunshiine,Cookies,250,6100
Peeps Sunflower Cake | Josh Pan,/id/Peeps-Sunflower-Cake-Josh-Pan/,joshpancooking,Cake,88,1300
Hole saw cabbage rolls,/id/Hole-saw-cabbage-rolls/,nlinventor,Main Course,184,28000
Ham Helmet (The HAMLET),/id/Ham-Helmet-The-HAMLET/,mightysinetheta,Bacon,13,2700
Mint Chocolate Milk Shake,/id/Mint-Chocolate-Milk-Shake/,amalkhan,Beverages,254,6400
my grandma's Linzer Torte,/id/my-grandmas-Linzer-Torte/,sursula,Cake,79,2800
Star wars face cupcakes,/id/Star-wars-face-cupcakes/,cakesprite,Cake,243,14000
Take Out Chinese Tacos,/id/Take-Out-Chinese-Tacos/,kelleymarie,Snacks & Appetizers,215,9400
"Tomatillo ""Green Sauce"" Pizza",/id/Tomatillo-Green-Sauce-Pizza/,supereric,Pizza,155,9000
Dinosaur Egg Inspired by Mikeasaurus,/id/Dinosaur-Egg-Inspired-by-Mikeasaurus/,sunshiine,Snacks & Appetizers,34,2500
Spring Rolls: A Healthier Alternative to Egg Rolls,/id/Spring-Rolls-A-Healthier-Alternative-to-Egg-Rolls/,tofugami,Snacks & Appetizers,474,9200
Cheesecake Easter Eggs,/id/Cheesecake-Easter-Eggs/,cbayley,Dessert,335,10000
ice cream cake,/id/ice-cream-cake-1/,jessyratfink,Cake,654,119000
Koopa Troopa Bacon Turtle Burgers,/id/Koopa-Troopa-Bacon-Turtle-Burgers/,canida,Bacon,183,29000
Mexican Style Appetizers from boiled eggs,/id/Mexican-Style-Appetizers-from-boiled-eggs/,sunshiine,Snacks & Appetizers,121,3600
Food Art Using A Drill,/id/Food-Art-Using-A-Drill/,sunshiine,Snacks & Appetizers,11,2100
Muppet face cup cakes,/id/Muppet-face-cup-cakes/,cakesprite,Cake,196,11000
How To Decorate Nintendo NES Controller Cookies!,/id/How-To-Decorate-Nintendo-NES-Controller-Cookies/,thevegetarianbaker,Dessert,75,2200
Original saxonian Eierlikör (obnoxiously delicious east-german eggnog),/id/Original-saxonian-Eierlik%C3%B6r-obnoxiously-delicious-/,dr_peru,Dessert,376,23000
Unicorn Barf,/id/Unicorn-Barf/,Danger is my middle name,Dessert,708,182000
Homemade Pesto,/id/Homemade-Pesto/,Paige Russell,Pasta,123,4000
Potted Sapling Cupcakes | Josh Pan,/id/Josh-Pan-Potted-Sapling-Cupcakes/,joshpancooking,Cake,111,3000
Southwest Stuffed Tomato,/id/Southwest-Stuffed-Tomato/,Everythingbutfish,Snacks & Appetizers,160,2900
Chocolate Pot De Crème,/id/Chocolate-Pot-de-Cr%C3%A8me/,kelleymarie,Dessert,359,7300
Signature Guacamole,/id/Signature-Guacamole/,Everythingbutfish,Snacks & Appetizers,200,3900
Mandel Bread Passover Recipe,/id/Mandel-Bread-Passover-Recipe/,Carleyy,Dessert,79,8600
How To Make Peep Cookies,/id/How-To-Make-Peep-Cookies/,thevegetarianbaker,Cookies,45,1300
SB Swedish Pancakes,/id/SB-Swedish-Pancakes/,grade7grade8,Breakfast,109,3900
Scrambled Eggs,/id/Scrambled-Eggs-1/,Blechmen,Breakfast,76,3700
Healthy Oatmeal Peanut Butter Eggs,/id/Healthy-Oatmeal-Peanut-Butter-Eggs/,savynaturalista,Snacks & Appetizers,203,3400
Build Your Own Kegerator for Homebrew,/id/Build-Your-Own-Kegerator-for-Homebrew/,PATHfab,Homebrew,729,66000
Easter Egg Macarons | Josh Pan,/id/Josh-Pan-Easter-Egg-Macarons/,joshpancooking,Cookies,51,1300
Minecraft Rice Krispie Creepers,/id/Minecraft-Rice-Krispie-Creepers/,snackordie,Dessert,165,17000
"Breakfest Baozi (Bacon, Sausage and Eggs  Filling)",/id/Breakfest-Baozi-Bacon-Sausage-and-Eggs-Filling/,FJYE,Bacon,370,9000
How To Make an Easy Easter Basket Cake,/id/How-To-Make-an-Easy-Easter-Basket-Cake/,thevegetarianbaker,Cake,78,2500
Easy Coconut Macaroons,/id/Easy-Coconut-Macaroons/,Beaconsfield,Cookies,243,4800
Oatmeal Apple Crisp (gluten free),/id/Oatmeal-Apple-Crisp-gluten-free/,GlutenFreeMama,Dessert,222,12000
Egg in an Avocado Hole,/id/Egg-in-an-Avocado-Hole/,kelleymarie,Breakfast,1045,86000
Spiral Cut Potatoes,/id/Spiral-Cut-Potatoes/,Constructed,Snacks & Appetizers,246,34000
GIANT PIZZA BAGEL,/id/GIANT-PIZZA-BAGEL/,marc.cryan,Pizza,65,2200
Stracciatella Soup (Italian Egg Soup),/id/Stracciatella-Soup-Italian-Egg-Soup/,tastydelights,Soups & Stews,147,3300
How to make a wine bottle stopper,/id/How-to-make-a-wine-bottle-stopper/,trev25,Cocktails & Mocktails,69,4900
Paddle Bit Baked Potato,/id/Paddle-Bit-Baked-Potato/,sonnydailey,Snacks & Appetizers,83,3300
Shrimp Deviled Eggs!,/id/Shrimp-Deviled-Eggs/,doodlecraft,Snacks & Appetizers,123,2000
The Drink-O-Meter,/id/The-Drink-O-Meter/,tcone,Beverages,108,9100
Deviled Ostrich Egg,/id/Deviled-Ostrich-Egg/,rachel,Snacks & Appetizers,51,34000
Raspbexplosion Muffins,/id/Raspbexplosion-Muffins/,Gabeuse,Dessert,183,2600
How to Make easy BBQ Grill handles,/id/How-to-Make-easy-BBQ-Grill-handles/,SpringRobin,BBQ & Grilling,207,21000
macerated strawberries,/id/macerated-strawberries/,jessyratfink,Dessert,162,81000
How To Make Minion Easter Eggs,/id/How-To-Make-Minion-Easter-Eggs/,thevegetarianbaker,Breakfast,111,13000
DIY Oreo cheesecake ICE CREAM in a jar!,/id/DIY-Oreo-cheesecake-ICE-CREAM-in-a-jar/,DIYlover89,Dessert,361,4500
My ultimate fairy castle cake - can easily be customised into other castle styles from this basic shape,/id/My-ultimate-fairy-castle-cake-can-easily-be-custom/,cakesprite,Cake,96,5000
Oladushki - Russian Pancakes,/id/Oladushki-Russian-Pancakes/,Povariha,Breakfast,283,11000
Eggs in purgatory (Shakshouka),/id/Eggs-in-purgatory-Shakshouka/,FJYE,Breakfast,157,3700
chicken kofta (meat balls) curry (gravy version),/id/chicken-kofta-curry-liquid-version/,sabu.dawdy,Main Course,136,44000
Roti Prata or Roti Canai Recipe (Video),/id/Roti-Prata-or-Roti-Canai-Recipe-Video/,honeysucklecatering,Bread,198,14000
Charcoal Grill Coffee Roaster,/id/Charcoal-Grill-Coffee-Roaster/,acoens,BBQ & Grilling,248,16000
Chocolate Chip Pudding Bundt Cake,/id/Chocolate-Chip-Pudding-Bundt-Cake/,tjnrancor,Cake,177,8400
Red Coconut Chicken Pie,/id/Red-Coconut-Chicken-Pie/,Everythingbutfish,Pie,101,2300
How To:  Clean Your Cast Iron Pan (including how NOT to),/id/How-To-Clean-Your-Cast-Iron-Pan-including-how-NOT-/,_diyMATT,Main Course,348,170000
Spaghetti Egg Bird's Nest,/id/Spaghetti-Egg-Birds-Nest/,BakeitUp,Snacks & Appetizers,143,6400
Chicken Braided Pie,/id/Chicken-Braided-Pie/,Bhawya,Pie,188,3800
Pumpkin Penne Pasta Pie,/id/Pumpkin-Penne-Pasta-Pie/,Bhawya,Pie,48,1100
Pot brownies,/id/Pot-brownies/,mikeasaurus,Dessert,510,19000
Low Carb Bread,/id/Low-Carb-Bread/,Paige Russell,Bread,78,14000
Peking Chicken (Cheaper version of Peaking duck),/id/Peking-Chicken-Cheaper-version-of-Peaking-duck/,FJYE,Main Course,243,8900
Choco-Oreo Pie !! No Bake !!,/id/Choco-Oreo-Pie-No-Bake-/,jayeshshinai,Dessert,257,5000
Pizza from Down Under,/id/Pizza-from-Down-Under/,Everythingbutfish,Pizza,147,4200
Chocolate Covered Marshmallow Eggs,/id/Chocolate-Covered-Marshmallow-Eggs/,craftknowitall,Candy,93,3700
Chocolate - Peanut Butter Pie !!,/id/Chocolate-Peanut-Butter-Pie-/,sshinai,Dessert,192,2400
"Reconstructed egg Sandwich OR Egg McMuffin ""Muffins""",/id/Reconsrtucted-egg-Sandwich-OR-Egg-McMuffin-Muffins/,AdventuresWithAandA,Breakfast,282,6100
Pannkaka - A Swedish Delight,/id/Punacocka-A-Swedish-Delight/,Teacup504,Breakfast,246,5900
Cauliflower Mash,/id/Cauliflower-Mash/,rimamonsta,Vegetarian & Vegan,152,2900
Atlantic Lime Pie,/id/Atlantic-Lime-Pie/,circusgirl,Pie,48,1400
Ricotta Cheese Focaccia Pie,/id/Focaccia-Pie-made-with-Ricotta-Cheese/,lindarose92,Bread,222,4900
Minion mini cake tutorial,/id/Minion-mini-cake-tutorial/,cakesprite,Cake,146,9700
Maple Bacon Lollipops,/id/Maple-Bacon-Lollipops/,scooter76,Candy,145,6500
Triple Chocolate Truffle Irrational Pi(e),/id/Triple-Chocolate-Truffle-Irrational-Pie/,CADNinja1,Vegetarian & Vegan,61,2200
Chocolate-Banana Ice cream with a Blender (No Ice cream Maker),/id/Chocolate-Banana-Ice-cream-with-a-Blender-No-Ice-c/,BakeitUp,Dessert,99,3900
Minion cupcakes,/id/Minion-cupcakes/,cakesprite,Cake,174,8400
Pineapple (Incident) Casserole,/id/Pineapple-Incident-Casserole/,jessicahenderson88,Snacks & Appetizers,67,2300
Purrfect... cartoon cat cupcake tutorial,/id/Purrfect-cartoon-cat-cupcake-tutorial/,cakesprite,Cake,61,2600
A Slice of Cranberry Apple (Pi) Pie,/id/A-Slice-of-Cranberry-Apple-Pi-Pie/,serenitea,Pie,20,836
Bacon Nuggets,/id/Bacon-Nuggets/,wrdwise,Bacon,115,6700
Shepherd's Pie,/id/Shepherds-Pie-3/,Emberlily ,Main Course,190,5800
Oh My Spaghetti Pie (an Old Chicago copycat),/id/Oh-My-Spaghetti-Pie-an-Old-Chicago-copycat/,bobcatsteph3,Main Course,663,175000
How to Season a Cast Iron Pan With SCIENCE!,/id/How-to-Season-a-Cast-Iron-Pan-with-SCIENCE/,_diyMATT,Main Course,371,32000
Pecan Pesto Chevre Pizza: Tex-ican Style,/id/Pesto-Chevre-Pecan-Pizza-Tex-ican-Style/,jessimata,Pizza,55,1400
Avocado Ice Cream,/id/Avocado-Ice-Cream/,rsucgang,Dessert,288,11000
Chocolate Dipped Bacon,/id/Chocolate-Dipped-Bacon/,kelleymarie,Bacon,258,22000
tuna cookies for cats,/id/tuna-cookies-for-cats/,madame_soleil,Cookies,429,20000
Pie Chart Fruit Tart,/id/Pie-Chart-Fruit-Tart/,Danger is my middle name,Pie,99,3500
The Infinity∞Pie (granola-caramel apple cheesecake pie),/id/The-InfinityPie-granola-caramel-apple-cheesecake-p/,patsheldon,Pie,72,2000
Numbers-of-Pi Pie Dough Cookies,/id/Numbers-of-Pi-Pie-Dough-Cookies/,bobcatsteph3,Pie,8,1500
Banana Cream Jar Pies,/id/Banana-Cream-Jar-Pies/,bobcatsteph3,Pie,182,6000
Adafruit Chocolate Raspberry Pie Cobbler,/id/Adafruit-Chocolate-Raspberry-Pie-Cobbler/,caitlinsdad,Pie,21,1300
Easy Authentic Japanese Curry,/id/Easy-Authentic-Japanese-Curry/,miketguitar,Main Course,269,15000
How To Make the Perfect Summer Cocktail: the Kentucky Mule,/id/How-To-Make-the-Perfect-Summer-Cocktail-the-Kentuc/,laladiesman,Beverages,510,327000
How to Make MACARONS (A Basic Guide) | Josh Pan,/id/Josh-Pan-How-to-Make-MACARONS-A-Basic-Guide/,joshpancooking,Cookies,349,6200
DIY Brown Sugar,/id/DIY-Brown-Sugar/,amalkhan,Homebrew,325,19000
EASY YUMMY CHOCOLATE CREAM CHEESE PIE,/id/EASY-YUMMY-CHOCOLATE-CREAM-CHEESE-PIE/,lgiuliani,Pie,249,25000
PopKale - How to make seasoned popcorn with truffle oil infused kale chip crumbles,/id/PopKale-How-to-make-seasoned-popcorn-with-truffle-/,moghia78,Snacks & Appetizers,171,7300
Pazookie Recipe,/id/Pazookie-Recipe/,amalkhan,Dessert,261,6100
Pacman Pie,/id/Pacman-Pie/,xpat73,Pie,35,1700
"Fresh, Healthy and Easy Guacamole",/id/Fresh-Healthy-and-Easy-Guacamole/,anoukkantelberg,Snacks & Appetizers,176,3000
Earl Gray Banana Bunt Bread!,/id/Earl-Gray-Banana-Bunt-Bread/,Toasted Hostess,Breakfast,121,2400
Cajun Kimchi,/id/Cajun-Kimchi/,wrdwise,Main Course,105,4700
Lean Roasted Sesame Edamame,/id/Lean-Roasted-Sesame-Edamame/,savynaturalista,Snacks & Appetizers,124,1800
Limones Rellenos De Cocada - coconut-stuffed limes,/id/Limones-Rellenos-De-Cocada/,spunk,Candy,206,9100
Amazing Avocado Fries,/id/Amazing-Avocado-Fries/,kelleymarie,Snacks & Appetizers,942,47000
Mi abuelita Enchiladas - My Granny Enchiladas,/id/Mi-abuelita-Enchiladas-My-Granny-Enchiladas/,aldo.lares,Main Course,99,3900
Dark Chocolate Raspberry Pancakes (gluten free),/id/Dark-Chocolate-Raspberry-Pancakes-gluten-free/,GlutenFreeMama,Breakfast,156,2300
Not So Good For You Green Beans,/id/Not-So-Good-For-You-Green-Beans/,Everythingbutfish,Snacks & Appetizers,182,3300
Multi-Parabolic Solar Thermal Cooker,/id/Multi-Parabolic-Solar-Thermal-Cooker/,Bacon Pancakes,Bacon,76,7800
Chocolate Spinach Sweet Potato Muffins (gluten free),/id/Chocolate-Spinach-Sweet-Potato-Muffins-gluten-free/,GlutenFreeMama,Breakfast,195,8200
Peanut Butter Nanaimo Bars - PB2,/id/Peanut-Butter-Nanaimo-Bars-PB2/,CheeseMcGee,Dessert,314,6900
Mexican Sweet Bread (Pan Dulce),/id/Mexican-Sweet-Bread-Pan-Dulce/,moon flower,Bread,297,5200
1 UP Taco Bell's Mexican Pizza,/id/1-UP-Taco-Bells-Mexican-Pizza/,tofugami,Pizza,240,6300
Carine's Secret Chocolate Pie,/id/Carines-Secret-Cocolate-Pie/,roeyvi19,Pie,434,6000
How to Make No-Bake Cookies,/id/How-to-Make-No-Bake-Cookies/,tcollins21,Dessert,557,19000
Pressure Cooker Corned Beef and Vegetables,/id/Pressure-Cooker-Corned-Beef-and-Vegetables/,bobcatsteph3,Main Course,75,8400
Instructable Robot Pie,/id/Edible-Robot-Pie/,786Ayesha,Pie,24,1600
Mochi Ice Cream You Can Make at Home,/id/Mochi-Ice-Cream-You-Can-Make-at-Home/,honeysucklecatering,Dessert,294,5100
Strawberry Rhubarb Sour Cream Pie with Sophia,/id/Strawberry-Rhubarb-Sour-Cream-Pie-with-Sophia/,Miriam Borys,Pie,89,3200
burrito-buffet with everything,/id/burrito-buffet-with-everything/,sursula,Snacks & Appetizers,130,5600
Chicken Enchilada with Tomatillo Sauce,/id/Chicken-Enchilada-with-Tomatillo-Sauce/,sunshiine,Main Course,194,3300
Spring Herbal Bread - In a Pot - Very aromatic and healthty,/id/Spring-Herbal-Bread-In-a-Pot-Very-aromatic-and-hea/,Mutazek,Bread,93,3400
Soft Crust French / Italian Yeast Bread,/id/Soft-Crust-French-Italian-Yeast-Bread/,cpurola,Bread,136,11000
Green Chile Beef Burrito from Left Overs,/id/Green-Chile-Beef-Burrito-from-Left-Overs/,sunshiine,Main Course,50,1500
Cherry PI,/id/Cherry-PI/,kelseykt,Pie,27,1400
Chicken Enchilada,/id/Chicken-Enchilada/,sunshiine,Main Course,114,2400
"How To Make Fake, 100% Edible Glass From Sugar",/id/How-To-Make-Fake-100-Edible-Glass-From-Sugar/,TrollFaceTheMan,Candy,408,27000
Salsa Verde (green Salsa),/id/Salsa-Verde-green-Salsa-1/,desertsniper,Snacks & Appetizers,157,2800
Chinese Honey Toad in the hole Cupcakes,/id/Chinese-Honey-Toad-in-the-hole-Cupcakes/,FJYE,Cupcakes,91,2100
Pasta Flora,/id/Pasta-Flora/,Sara OmAbdulRahman,Pie,76,3300
Custard Cream Mini Pie,/id/Custard-Cream-Mini-Pie/,BakeitUp,Pie,115,2400
Chunky Beef And Mushroom Pies,/id/Chunky-Beef-And-Mushroom-Pies/,shazni,Pie,164,3800
Chocolate Dipped Apricots,/id/Chocolate-Dipped-Apricots/,InstructaJews,Candy,32,1500
Simple Fruit Plate Design,/id/Simple-Fruit-Plate-Design/,Paige Russell,Snacks & Appetizers,40,2500
Lasagna Cupcakes,/id/Lasagna-Cupcakes-1/,FJYE,Cupcakes,323,4200
Chocolate Drizzled Bourbon Pecan Pie,/id/Chocolate-Drizzled-Bourbon-Pecan-Pie/,tastydelights,Dessert,160,2100
How to Make Your Own Cookie Shot Glass,/id/How-to-Make-Your-Own-Cookie-Shot-Glass/,karinsurance,Cookies,571,380000
Cheddar and Marmite Butter rolls,/id/Cheddar-and-Marmite-Butter-rolls/,FJYE,Bread,72,1900
The Tun Cosy: Removable mash tun insulation for homebrew,/id/The-Tun-Cosy-removable-mash-tun-insulation-for-BIA/,labjg,Homebrew,154,62000
Apple Pie in the Apple,/id/Apple-Pie-in-the-Apple-1/,Juanamac,Pie,617,21000
Continental mini Pie,/id/Continental-mini-Pie/,BakeitUp,Pie,77,2100
Rhizome Sodas,/id/Rhizome-Sodas/,taylorwolf,Beverages,146,7000
Strawberry Cream Pie,/id/Strawberry-Cream-Pie/,CatherineK,Pie,276,4400
coconut pie,/id/coconut-pie/,jessyratfink,Pie,205,3600
Aunt Bea's Best Beets,/id/Aunt-Beas-Best-Beets/,The_I_T_Lady,Canning & Preserving,89,7500
Green Chile Potato Taco,/id/Green-Chile-Potato-Taco/,sunshiine,Main Course,211,4500
Fruity Pi!,/id/Fruity-Pi/,msquaredgt,Pie,39,2900
Lemon Curd Jello Pie,/id/Lemon-Curd-Jello-Pie/,Penolopy Bulnick,Pie,133,4500
Pi Day 2014: Feynman Nine Clementine-Mincemeat Pi(e),/id/Pi-Day-2014-Feynman-Nine-Clementine-Mincemeate-Pie/,"Quips, Travails and Braised Oxtails",Pie,16,1300
making butter using your Nutribullet,/id/making-butter-using-your-Nutribullet/,oaktree15,Bread,147,19000
Apple Slab Pie,/id/Apple-Slab-Pie/,bobcatsteph3,Pie,188,5200
Chicken Leftovers Pie,/id/Chicken-Leftovers-Pie/,Sawowie XD,Pie,132,2300
Home Made Taco Seasoning Mix,/id/Home-Made-Taco-Seasoning-Mix/,sunshiine,Main Course,398,5800
Home Made Salsa Recipe,/id/Home-Made-Salsa-Recipe/,sunshiine,Snacks & Appetizers,201,3300
Deep-Fried Chicken Pot Pies,/id/Deep-Fried-Chicken-Pot-Pies/,bennelson,Main Course,188,6900
Chicken Pot Pie with Chorizo,/id/Chicken-Pot-Pie-with-Chorizo/,FJYE,Pie,75,1800
How to Make Delicious Hamantaschen,/id/How-to-Make-Delicious-Hamantaschen/,InstructaJews,Cookies,113,3900
Watermelon Juice,/id/Watermelon-Juice/,Paige Russell,Beverages,438,18000
Eggs Florentine,/id/Eggs-Florentine/,FJYE,Breakfast,299,5700
Mexican Turkey Pie,/id/Mexican-Turkey-Pie/,786Ayesha,Pie,86,2700
tostada recipe,/id/tostada-recipe/,jessyratfink,Main Course,181,4600
Eggs Benedict With Caramelised Bacon,/id/Eggs-Benedict-With-Caramelised-Bacon/,FJYE,Breakfast,231,3600
Eggs Hemingway,/id/Eggs-Hemingway/,FJYE,Breakfast,206,11000
How to freeze fresh yeast,/id/How-to-freeze-fresh-yeast/,stevemaskery,Bread,35,28000
Exotic Garden Pesto,/id/Exotic-Nasturtium-Pesto/,kelleymarie,Canning & Preserving,87,3100
Mimosa Recipe,/id/Mimosa-Recipe/,Paige Russell,Cocktails & Mocktails,109,6600
Margarita Salt for Chiliheads,/id/Margarita-Salt-for-Chiliheads/,lmnopeas,Cocktails & Mocktails,89,3000
To 3.14 or not to pie,/id/To-314-or-not-to-pie/,hertzgamma,Pie,67,8500
Freezing Fresh Herbs,/id/Freezing-Fresh-Herbs/,kelleymarie,Canning & Preserving,203,20000
Chicken Pot Pie,/id/Chicken-Pot-Pie/,Bhawya,Pie,184,3300
How to make a Spanish tortilla with spicy tomato sauce,/id/How-to-make-a-Spanish-tortilla-with-spicy-tomato-s/,leelondon,Main Course,109,2300
Pressed Chicken and Pesto Sandwich,/id/Pressed-Chicken-and-Pesto-Sandwich/,calligator,Sandwiches,185,5100
How To Make Strawberry Almond Milk,/id/How-To-Make-Strawberry-Almond-Milk/,thevegetarianbaker,Vegetarian & Vegan,105,2300
Huevos Benedictos (Mexican Eggs Benedict),/id/Huevos-Benedictos-Mexican-Eggs-Benedict/,FJYE,Breakfast,164,8100
Delicious Mexican Flan,/id/Delicious-Mexican-Flan/,faiza007,Dessert,187,4600
Easy Fruit Dip,/id/Easy-Fruit-Dip-1/,Nadflick,Snacks & Appetizers,78,2000
Make Mayonnaise,/id/Make-Mayonnaise/,amalkhan,Homebrew,266,7600
Kale and Quinoa Salad,/id/Kale-and-Quinoa-Salad/,Danger is my middle name,Salad,111,2300
Chilaquiles Recipe,/id/chilaquiles-recipe/,jessyratfink,Main Course,207,5300
Southwestern egg rolls with avacado dipping sauce (Copycat of Chili's),/id/Southwestern-egg-rolls-with-avacado-dipping-sauce-/,Sic_Girl,Snacks & Appetizers,517,121000
Mexican Inspired Turkey Meatballs,/id/Mexican-Inspired-Turkey-Meatballs/,calligator,Main Course,75,1900
Ano Niku aka Manga Meat (Monster Hunter etc),/id/Ano-Niku-aka-Manga-Meat-Monster-Hunter-etc/,Wolfinlied,Main Course,378,41000
Preventing Bacon Shrinkage: An Experiment,/id/Preventing-Bacon-Shrinkage-An-Experiment/,craftclarity,Bacon,252,162000
Hearty Hoisin Beef Ramen,/id/Hoisin-Hearty-Beef-Ramen/,Wolfinlied,Soups & Stews,286,9900
Make Butter,/id/Make-Butter/,Paige Russell,Snacks & Appetizers,505,35000
How To Make Vegan Chocolate Almond Milk,/id/How-To-Make-Vegan-Chocolate-Almond-Milk/,thevegetarianbaker,Vegetarian & Vegan,115,4500
STRAWBERRY PIZZA PIE,/id/STRAWBERRY-PIZZA-PIE/,lgiuliani,Pie,214,14000
"Em""pi""nadas",/id/Empinadas/,Michael C,Pie,145,8000
How to make yummy cream puffs! :D,/id/How-to-make-yummy-cream-puffs-D/,spenna,Dessert,331,7100
Apple Pie with Cinnamon Roll Crust,/id/Apple-Pie-with-Cinnamon-Roll-Crust/,ellygibson,Pie,200,17000
Molecular Gastronomy - Honey Caviar,/id/Molecular-Gastronomy-Honey-Caviar/,MOLECULE-R Flavors,Snacks & Appetizers,208,8000
"""Easy as pie"" pie",/id/Easy-as-pie-pie/,Danger is my middle name,Pie,54,1700
Ice Cream Float,/id/Ice-Cream-Float/,Paige Russell,Dessert,90,3100
Vegetarian Bean Enchiladas,/id/Vegetarian-bean-enchiladas/,ellygibson,Vegetarian & Vegan,132,2900
How to Pack an Espresso Shot,/id/How-to-Pack-an-Espresso-Shot/,Paige Russell,Beverages,109,58000
Heart Filled Valentine's Day Treat,/id/Heart-Filled-Valentines-Day-Treat/,cbayley,Dessert,83,2100
"Pumpkin Waffles, Yum!",/id/Pumpkin-Waffles/,Reichenstein7,Breakfast,153,3000
How to grow sprouts in a glass jar,/id/How-to-grow-sprouts-in-a-glass-jar/,Sic_Girl,Vegetarian & Vegan,325,8400
Coeur a la Creme with Blackberry Grand Marnier Sauce,/id/Coeur-a-la-Creme-with-Blackberry-Grand-Marnier-Sau/,bobcatsteph3,Dessert,272,4300
Homemade Veggie Cream Cheese,/id/Homemade-Veggie-Cream-Cheese/,kelleymarie,Breakfast,173,23000
Cashew nut tzatziki (super fresh & healthy spread),/id/Cashew-nut-tzatziki-super-fresh-healthy-spread/,Tipple,Sandwiches,107,2400
Foods of Skyrim: Boiled Creme Treat,/id/Foods-of-Skyrim-Boiled-Creme-Treat/,rachaelwhitaker,Dessert,507,96000
Making beer bread,/id/Making-beer-bread/,tim_n,Bread,109,4500
Donkey Kong Coconut Barrels (Jello Shots),/id/Donkey-Kong-Coconut-Barrels-Jello-Shots/,TheBoozyBarista,Cocktails & Mocktails,85,3500
"""Krabby"" Patty Recipe",/id/Krabby-Patty-Recipe/,supereric,Sandwiches,750,245000
"Raw Flax Crackers, Tomato Basil",/id/Raw-Flax-Crackers-Tomato-Basil/,rimamonsta,Vegetarian & Vegan,187,19000
